"~id","~labels","dateCreation","extension","expired","isProtected","dateExpiration","dateModification","nbDaysBeforeExpires","id","status"
"134","Site","2022-04-05","nc","False","False","2027-04-05","2022-04-05",1635,"adeonasas","green"
"135","Site","2018-11-30","nc","False","False","2023-11-30","2018-11-30",413,"adept","green"
"136","Site","2012-10-15","nc","False","False","2022-10-15","2022-10-12",2,"adeva-nc","orange"
"137","Site","2018-07-25","nc","False","False","2027-08-14","2022-08-11",1766,"adf","green"
"138","Site","2022-04-08","nc","False","False","2025-04-08","2022-04-08",908,"adhocformation","green"
"139","Site","2018-08-02","nc","False","False","2023-08-02","2018-08-02",293,"admin","green"
"140","Site","2022-08-24","nc","False","False","2027-08-24","2022-08-24",1776,"adminpc","green"
"141","Site","2021-03-10","nc","False","False","2026-03-10","2021-03-10",1244,"adminplus","green"
"142","Site","2021-07-26","nc","False","False","2026-07-26","2021-07-26",1382,"adminsys","green"
"143","Site","2011-08-30","nc","False","False","2025-08-30","2020-07-30",1052,"adms","green"
"144","Site","2017-10-24","nc","False","False","2023-10-24","2021-09-13",376,"adn-conseil","green"
"145","Site","2017-10-24","nc","False","False","2023-10-24","2021-09-13",376,"adn-conseils","green"
"146","Site","2020-10-05","nc","False","False","2024-10-05","2022-09-12",723,"adnc","green"
"147","Site","2017-10-24","nc","False","False","2023-10-24","2021-09-24",376,"adnconseil","green"
"148","Site","2017-10-24","nc","False","False","2023-10-24","2021-09-13",376,"adnconseils","green"
"149","Site","2014-12-03","nc","False","False","2026-12-03","2021-11-26",1512,"adnord","green"
"150","Site","2017-11-28","nc","False","False","2022-11-28","2022-10-08",46,"adomvet","green"
"151","Site","2020-11-16","nc","False","False","2022-11-16","2022-09-26",34,"adonis","green"
"152","Site","2018-06-12","nc","False","False","2027-06-12","2022-06-15",1703,"adopteco","green"
"153","Site","2020-11-04","nc","False","False","2027-11-04","2022-09-14",1848,"adovil","green"
"154","Site","2019-08-23","nc","False","False","2024-08-23","2019-08-23",680,"adpulse","green"
"155","Site","2014-01-14","nc","False","False","2023-01-14","2022-01-06",93,"adquation","green"
"156","Site","2005-06-14","nc","False","False","2024-06-14","2022-04-24",610,"adraf","green"
"157","Site","2013-07-10","nc","False","False","2023-07-10","2018-07-04",270,"adrenaline","green"
"158","Site","2020-07-24","nc","False","False","2025-07-24","2020-07-24",1015,"adresses","green"
"159","Site","2011-03-04","nc","False","False","2027-03-04","2022-03-06",1603,"ads","green"
"160","Site","2015-01-21","nc","False","False","2023-01-21","2019-12-26",100,"adsnoumeatechnic","green"
"161","Site","2019-11-28","nc","False","False","2023-11-28","2021-11-29",411,"adt","green"
"162","Site","2019-10-17","nc","False","False","2024-10-17","2019-10-17",735,"adtmarche","green"
"163","Site","2020-09-22","nc","False","False","2025-09-22","2020-09-22",1075,"advancepro","green"
"164","Site","2007-09-03","nc","False","False","2023-09-03","2021-09-01",325,"adventiste","green"
"165","Site","2010-07-30","nc","False","False","2023-07-30","2018-06-26",290,"advidange","green"
"166","Site","2019-12-17","nc","False","False","2024-12-17","2019-12-17",796,"adviz","green"
"167","Site","2021-03-03","nc","False","False","2026-03-03","2021-03-03",1237,"aeb","green"
"168","Site","2008-01-18","nc","False","False","2028-01-18","2018-12-05",1923,"aec","green"
"169","Site","2019-07-18","nc","False","False","2026-08-07","2021-08-06",1394,"aecmoving","green"
"170","Site","2019-11-13","nc","False","False","2023-11-13","2021-09-23",396,"aecs","green"
"171","Site","2004-02-06","nc","False","False","2024-02-06","2018-12-18",481,"aei","green"
"172","Site","2010-05-11","nc","False","False","2024-05-11","2022-03-21",576,"ael-environnement","green"
"173","Site","2021-06-11","nc","False","False","2023-06-11","2021-06-11",241,"aelia-travel-noumea","green"
"174","Site","2015-11-18","nc","False","False","2025-11-18","2020-11-18",1132,"aeliadutyfree","green"
"175","Site","2017-07-10","nc","False","False","2027-07-10","2022-05-20",1731,"aeria","green"
"176","Site","2020-03-04","nc","False","False","2025-03-04","2020-03-04",873,"aerofroid","green"
"177","Site","2015-09-11","nc","False","False","2023-09-11","2021-07-27",333,"aeroloc","green"
"178","Site","2019-10-11","nc","False","False","2024-10-11","2019-10-11",729,"af1skywards","green"
"179","Site","2018-03-23","nc","False","False","2023-03-23","2018-03-23",161,"afbtp","green"
"180","Site","2020-02-17","nc","False","False","2025-02-17","2020-02-17",858,"afc","green"
"181","Site","2006-06-27","asso.nc","False","False","2025-06-27","2020-05-11",988,"afepil","green"
"182","Site","2006-04-21","nc","False","False","2024-04-21","2019-04-18",556,"aff-immo","green"
"183","Site","2021-08-31","nc","False","False","2026-08-31","2021-08-31",1418,"affaire","green"
"184","Site","2013-05-02","nc","False","False","2024-04-29","2021-04-26",564,"afk","green"
"185","Site","2006-07-04","asso.nc","False","False","2025-07-04","2020-05-18",995,"afm","green"
"186","Site","2008-02-08","nc","False","False","2024-02-08","2022-01-20",483,"afmi","green"
"187","Site","2014-07-17","nc","False","False","2024-07-17","2022-06-16",643,"afnor","green"
"188","Site","2021-09-22","nc","False","False","2026-09-22","2021-09-22",1440,"agas","green"
"189","Site","2020-08-06","nc","False","False","2025-08-06","2020-08-06",1028,"agathis","green"
"190","Site","2018-09-27","nc","False","False","2023-09-27","2019-06-21",349,"agbat","green"
"191","Site","2011-10-18","nc","False","False","2026-10-18","2021-09-22",1466,"agedornc","green"
"192","Site","2020-05-20","nc","False","False","2025-05-20","2020-05-20",950,"agefimo","green"
"193","Site","2022-09-20","nc","False","False","2027-09-20","2022-09-20",1803,"agence-301","green"
"194","Site","2022-04-22","nc","False","False","2027-04-22","2022-04-22",1652,"agence-antoine","green"
"195","Site","2018-11-14","nc","False","False","2025-11-14","2020-09-27",1128,"agence-cyclone","green"
"196","Site","2018-06-20","nc","False","False","2024-07-04","2022-06-03",630,"agence-energie","green"
"197","Site","2011-08-19","nc","False","False","2024-08-19","2019-08-17",676,"agence-evenements","green"
"198","Site","2008-08-14","nc","False","False","2024-08-14","2022-08-15",671,"agence-interactive","green"
"199","Site","2018-11-06","nc","False","False","2025-11-06","2021-08-31",1120,"agence-rurale","green"
"200","Site","2013-01-30","nc","False","False","2024-01-30","2019-01-28",474,"agencecreative","green"
"201","Site","2016-05-04","nc","False","False","2024-05-04","2022-05-10",569,"agencedevoyages","green"
"202","Site","2022-04-01","nc","False","False","2024-04-01","2022-04-01",536,"agenceducaillou","green"
"203","Site","2011-07-05","nc","False","False","2023-07-05","2020-06-04",265,"agencedufaubourg","green"
"204","Site","2002-09-26","nc","False","False","2024-09-26","2022-08-06",714,"agencegenerale","green"
"205","Site","2020-02-20","nc","False","False","2024-02-20","2022-02-08",495,"agenceimmobiliere","green"
"206","Site","2019-07-08","nc","False","False","2024-07-08","2020-04-29",634,"agenceimmosud","green"
"207","Site","2018-12-10","nc","False","False","2022-12-28","2020-11-07",76,"agencerurale","green"
"208","Site","2022-06-08","nc","False","False","2024-06-08","2022-06-08",604,"agenda","green"
"209","Site","2013-02-19","nc","False","False","2024-02-13","2019-01-21",488,"agent","green"
"210","Site","2010-08-27","nc","False","False","2023-08-27","2018-08-01",318,"agentcomptable","green"
"211","Site","2019-12-17","nc","False","False","2023-12-21","2021-12-17",434,"agentcomptable2","green"
"212","Site","2017-05-17","nc","False","False","2027-05-17","2022-05-06",1677,"agesccal","green"
"213","Site","2020-07-10","nc","False","False","2027-07-10","2022-05-23",1731,"agileo","green"
"214","Site","2011-07-20","nc","False","False","2024-07-20","2022-06-19",646,"agilesoft","green"
"215","Site","2015-01-21","nc","False","False","2023-01-21","2019-12-26",100,"agm","green"
"216","Site","2009-11-24","nc","False","False","2023-11-24","2021-10-09",407,"agora","green"
"217","Site","2012-12-03","nc","False","False","2023-12-03","2021-11-12",416,"agp","green"
"218","Site","2017-02-07","nc","False","False","2027-02-07","2022-02-07",1578,"agri-import","green"
"219","Site","2014-05-27","nc","False","False","2023-05-27","2018-05-08",226,"agrical","green"
"220","Site","2021-06-04","nc","False","False","2023-06-04","2021-06-04",234,"agriconnect","green"
"221","Site","2014-10-22","nc","False","False","2027-10-22","2022-10-03",1835,"agriculture","green"
"222","Site","2021-02-05","nc","False","False","2023-02-05","2021-02-05",115,"agriculturebio","green"
"223","Site","2011-07-27","nc","False","False","2024-07-27","2022-06-07",653,"agridis","green"
"224","Site","2018-03-14","nc","False","False","2024-03-14","2022-02-08",518,"agrilogic","green"
"225","Site","2011-02-02","nc","False","False","2023-02-02","2019-12-16",112,"agrilogicsystemes","green"
"226","Site","2016-03-11","nc","False","False","2023-03-11","2018-01-22",149,"agrinc","green"
"227","Site","2018-12-26","nc","False","False","2023-12-26","2018-12-26",439,"agrinnov","green"
"228","Site","2019-06-03","nc","False","False","2024-06-03","2019-06-03",599,"agripedia","green"
"229","Site","2020-03-13","nc","False","False","2024-03-13","2022-02-17",517,"agrisphere","green"
"230","Site","2020-01-28","nc","False","False","2025-01-28","2020-01-28",838,"agrocontrol","green"
"231","Site","2020-04-09","nc","False","False","2025-04-09","2020-04-09",909,"agropole","green"
"232","Site","2020-08-12","nc","False","False","2023-08-12","2020-08-12",303,"agsi","green"
"233","Site","2021-01-04","nc","False","False","2026-01-04","2021-01-05",1179,"agta","green"
"234","Site","2022-01-18","nc","False","False","2024-01-18","2022-01-18",462,"agtb","green"
"235","Site","2019-12-23","nc","False","False","2023-12-23","2021-11-18",436,"agtn","green"
"236","Site","2015-03-23","nc","False","False","2023-03-23","2021-02-01",161,"agtnc","green"
"237","Site","2020-08-18","nc","False","False","2024-08-18","2022-07-18",675,"agtransaction","green"
"238","Site","2020-12-01","nc","False","False","2023-12-01","2020-12-01",414,"aicom","green"
"239","Site","2021-05-17","nc","False","False","2025-05-17","2021-05-17",947,"aideadomicilehbj","green"
"240","Site","2010-05-04","nc","False","False","2027-05-04","2022-05-02",1664,"aideaulogement","green"
"241","Site","2018-11-25","nc","False","False","2023-11-25","2018-11-25",408,"aider","green"
"242","Site","1997-11-21","nc","False","False","2025-11-21","2020-10-21",1135,"air-caledonie","green"
"243","Site","2005-10-28","nc","False","False","2022-10-28","2022-09-27",15,"air-loyaute","green"
"244","Site","2020-03-02","nc","False","False","2024-03-02","2022-01-14",506,"air-oceania","green"
"245","Site","2013-09-17","nc","False","False","2023-09-17","2020-08-03",339,"air-rent","green"
"246","Site","2014-11-26","nc","False","False","2024-11-26","2019-12-06",775,"air","green"
"247","Site","2021-08-30","nc","False","False","2025-08-30","2021-08-30",1052,"airborn","green"
"248","Site","2009-12-21","nc","False","False","2023-12-21","2021-12-22",434,"aircal","green"
"249","Site","1998-03-12","nc","False","False","2023-03-12","2018-01-22",150,"aircalin","green"
"250","Site","2022-06-29","nc","False","False","2024-06-29","2022-06-29",625,"airedefamille","green"
"251","Site","2012-12-28","nc","False","False","2022-12-28","2020-11-27",76,"aireelectronique","green"
"252","Site","2013-01-25","nc","False","False","2023-01-25","2019-12-16",104,"airelibre","green"
"253","Site","1999-10-13","nc","False","False","2025-10-13","2022-08-23",1096,"airfrance","green"
"254","Site","2015-08-12","nc","False","False","2024-08-12","2022-08-10",669,"airloyaute","green"
"255","Site","2011-11-17","nc","False","False","2022-11-20","2022-09-30",38,"airnewzealand","green"
"256","Site","2020-03-03","nc","False","False","2024-03-03","2022-01-14",507,"airoceania","green"
"257","Site","2011-11-23","nc","False","False","2023-11-23","2018-10-04",406,"airproject","green"
"258","Site","2017-12-22","nc","False","False","2029-01-10","2019-12-17",2281,"aito-charter","green"
"259","Site","2021-09-29","nc","False","False","2023-09-29","2021-09-29",351,"aixam-nc","green"
"260","Site","2014-04-24","nc","False","False","2024-04-24","2022-03-07",559,"aixam","green"
"261","Site","2018-04-16","nc","False","False","2023-04-16","2018-04-16",185,"ajc","green"
"262","Site","2003-02-04","nc","False","False","2023-02-04","2021-12-16",114,"aji","green"
"263","Site","2007-12-18","nc","False","False","2023-12-18","2021-07-29",431,"ajie-aro","green"
"264","Site","2018-11-30","nc","False","False","2025-11-30","2020-10-12",1144,"akaii","green"
"265","Site","2019-10-04","nc","False","False","2023-10-04","2021-10-01",356,"akascha","green"
"266","Site","2021-06-08","nc","False","False","2023-06-08","2021-06-08",238,"akboat-bourake","green"
"267","Site","2015-07-22","nc","False","False","2026-07-28","2021-07-19",1384,"aklt","green"
"268","Site","2021-07-19","nc","False","False","2023-07-19","2021-07-19",279,"aksb","green"
"269","Site","2022-08-08","nc","False","False","2027-08-08","2022-08-08",1760,"alabonnefranquette","green"
"270","Site","2014-04-14","nc","False","False","2023-04-14","2021-02-23",183,"alarme","green"
"271","Site","2016-12-29","nc","False","False","2023-12-30","2022-01-05",443,"albacore","green"
"272","Site","2018-10-17","nc","False","False","2023-10-17","2019-03-14",369,"albedo","green"
"273","Site","2010-08-25","nc","False","False","2024-08-25","2022-07-05",682,"alcatraz","green"
"274","Site","2009-05-14","nc","False","False","2027-05-14","2022-04-13",1674,"alcyom","green"
"275","Site","2016-12-05","nc","False","False","2026-12-05","2021-10-28",1514,"alcyone","green"
"276","Site","2011-03-09","nc","False","False","2027-03-09","2022-01-27",1608,"ald","green"
"277","Site","2010-04-16","nc","False","False","2024-04-16","2022-03-01",551,"alea","green"
"278","Site","2016-05-02","nc","False","False","2023-05-02","2021-04-19",201,"alerte","green"
"279","Site","2020-09-17","nc","False","False","2024-09-17","2022-07-28",705,"alertimmo","green"
"280","Site","2019-03-25","nc","False","False","2024-03-25","2019-03-25",529,"ales","green"
"281","Site","2015-11-16","nc","False","False","2025-11-16","2020-11-04",1130,"alexka","green"
"282","Site","2018-06-27","nc","False","False","2024-06-27","2022-06-18",623,"alexremorquage","green"
"283","Site","2017-06-02","nc","False","False","2023-06-23","2021-05-03",253,"alfaromeo","green"
"284","Site","2020-05-12","nc","False","False","2027-05-12","2022-04-09",1672,"alias","green"
"285","Site","2022-06-21","nc","False","False","2027-06-21","2022-06-21",1712,"alibaba-francophone","green"
"286","Site","2022-08-19","nc","False","False","2027-08-19","2022-08-19",1771,"alibaba","green"
"287","Site","2000-09-07","nc","False","False","2027-09-07","2022-07-19",1790,"aline","green"
"288","Site","2003-02-12","nc","False","False","2023-02-12","2017-12-27",122,"alinea","green"
"289","Site","2016-02-05","nc","False","False","2026-02-05","2021-01-05",1211,"alizes-energie-engie","green"
"290","Site","2006-09-19","nc","False","False","2027-09-19","2022-07-30",1802,"alizes-energie","green"
"291","Site","2007-11-13","nc","False","False","2022-11-13","2022-09-23",31,"alk","green"
"292","Site","2022-10-06","nc","False","False","2027-10-06","2022-10-06",1819,"allaitement","green"
"293","Site","2021-01-20","nc","False","False","2026-01-20","2021-01-20",1195,"allform","green"
"294","Site","2015-01-17","nc","False","False","2023-01-17","2020-12-16",96,"allglass","green"
"295","Site","2003-11-04","asso.nc","False","False","2025-11-04","2020-09-14",1118,"alliance-champlain","green"
"296","Site","2007-11-14","nc","False","False","2024-11-14","2022-09-24",763,"alliance-scolaire","green"
"297","Site","2021-01-20","nc","False","False","2026-01-20","2021-01-20",1195,"alliance","green"
"298","Site","2020-07-10","nc","False","False","2024-07-10","2022-06-09",636,"allianceenergies","green"
"299","Site","2019-08-19","nc","False","False","2024-08-19","2019-08-19",676,"allianceimmo","green"
"300","Site","2009-04-07","nc","False","False","2024-04-07","2022-03-07",542,"allianz","green"
"301","Site","2022-03-25","nc","False","False","2027-03-25","2022-03-25",1624,"allimport","green"
"302","Site","2020-02-13","nc","False","False","2025-02-13","2020-02-13",854,"allmed","green"
"303","Site","2017-05-07","nc","False","False","2025-05-07","2020-05-06",937,"alloccasions","green"
"304","Site","2022-02-25","nc","False","False","2024-02-25","2022-02-25",500,"allocolis","green"
"305","Site","2018-11-14","nc","False","False","2022-11-14","2022-09-24",32,"allodoc","green"
"306","Site","2018-10-11","nc","False","False","2023-10-11","2018-10-11",363,"allogarage","green"
"307","Site","2020-04-14","nc","False","False","2025-04-14","2020-04-14",914,"allokava","green"
"308","Site","2020-04-14","nc","False","False","2025-04-14","2020-04-14",914,"allokavanc","green"
"309","Site","2017-12-12","nc","False","False","2023-12-12","2021-11-12",425,"allomedecin","green"
"310","Site","2020-10-07","nc","False","False","2024-10-07","2022-10-05",725,"allopizza","green"
"311","Site","2020-10-20","nc","False","False","2025-10-20","2020-10-20",1103,"alloplomberieservice","green"
"312","Site","2015-01-19","nc","False","False","2026-01-19","2021-01-19",1194,"alloplus","green"
"313","Site","2021-07-29","nc","False","False","2023-07-29","2021-07-29",289,"allosante","green"
"314","Site","2021-07-28","nc","False","False","2023-07-28","2021-07-28",288,"allosantenc","green"
"315","Site","2021-10-20","nc","False","False","2023-10-20","2021-10-20",372,"alloservice","green"
"316","Site","2014-10-14","nc","False","False","2025-10-14","2020-08-28",1097,"allotransports","green"
"317","Site","2016-04-29","nc","False","False","2025-04-29","2020-03-13",929,"allsec","green"
"318","Site","2019-10-30","nc","False","False","2024-10-30","2019-10-30",748,"alltrack","green"
"319","Site","2018-03-15","nc","False","False","2023-03-15","2020-01-30",153,"allure","green"
"320","Site","2018-03-15","nc","False","False","2023-03-15","2020-02-04",153,"allures","green"
"321","Site","2017-04-04","nc","False","False","2024-04-04","2019-02-12",539,"allwoods","green"
"322","Site","2022-03-03","nc","False","False","2027-03-03","2022-03-03",1602,"allyans-geologie","green"
"323","Site","2000-06-27","nc","False","False","2023-06-27","2018-05-07",257,"almameto","green"
"324","Site","2017-11-20","nc","False","False","2024-11-20","2019-11-20",769,"alombre","green"
"325","Site","2021-11-29","nc","False","False","2026-11-29","2021-11-29",1508,"alphadis","green"
"326","Site","2007-10-10","nc","False","False","2024-10-10","2019-08-21",728,"alphalog","green"
"327","Site","2018-10-15","nc","False","False","2027-10-15","2022-08-30",1828,"alsi","green"
"328","Site","2021-05-17","nc","False","False","2026-05-17","2021-05-17",1312,"altcoins","green"
"329","Site","2019-10-30","nc","False","False","2023-10-30","2019-10-30",382,"alter-native","green"
"330","Site","2014-04-30","nc","False","False","2024-04-30","2019-04-03",565,"alterhumanis","green"
"331","Site","2019-02-22","nc","False","False","2024-03-15","2019-02-22",519,"alternative","green"
"332","Site","2015-09-29","nc","False","False","2025-09-29","2020-08-18",1082,"althea","green"
"333","Site","2010-09-17","nc","False","False","2025-09-17","2020-08-17",1070,"altheo","green"
"334","Site","2010-10-05","nc","False","False","2024-10-05","2022-08-15",723,"altis","green"
"335","Site","2018-05-24","nc","False","False","2024-05-24","2022-05-23",589,"altitrans","green"
"336","Site","2013-07-10","nc","False","False","2024-07-10","2022-06-09",636,"altus","green"
"337","Site","2019-02-07","nc","False","False","2023-02-07","2020-12-21",117,"alucal","green"
"338","Site","2007-02-08","nc","False","False","2024-02-08","2021-12-24",483,"alufer","green"
"339","Site","2018-07-26","nc","False","False","2023-08-16","2018-07-26",307,"aluminiumgaronne","green"
"340","Site","2016-11-10","nc","False","False","2024-11-10","2022-09-26",759,"alv","green"
"341","Site","2017-09-21","nc","False","False","2025-09-21","2022-09-19",1074,"alvm","green"
"342","Site","2022-07-11","nc","False","False","2027-07-11","2022-07-11",1732,"ama","green"
"343","Site","2004-08-24","nc","False","False","2025-08-24","2020-07-07",1046,"amac","green"
"344","Site","2019-12-23","nc","False","False","2023-12-23","2021-11-18",436,"amalle","green"
"345","Site","2018-03-13","nc","False","False","2025-03-13","2020-02-12",882,"amarante","green"
"346","Site","2021-06-03","nc","False","False","2026-06-03","2021-06-03",1329,"amarent","green"
"347","Site","2003-03-11","nc","False","False","2023-03-11","2021-03-08",149,"amb","green"
"348","Site","2018-10-26","nc","False","False","2022-10-26","2022-09-25",13,"ambassadeurs","orange"
"349","Site","2019-09-17","nc","False","False","2024-09-17","2019-09-17",705,"ambiancecoiffureboulari","green"
"350","Site","2021-01-05","nc","False","False","2026-01-05","2021-01-05",1180,"ambiances","green"
"351","Site","2012-05-14","nc","False","False","2023-05-14","2021-04-23",213,"ambitionreussite","green"
"352","Site","2012-12-28","nc","False","False","2024-12-28","2019-11-19",807,"amborella","green"
"353","Site","2021-01-26","nc","False","False","2026-01-26","2021-01-26",1201,"amborellaproductions","green"
"354","Site","2022-04-13","nc","False","False","2024-04-13","2022-04-13",548,"ambulancesdedumbea","green"
"355","Site","2017-11-17","nc","False","False","2022-11-17","2022-09-27",35,"ambuline","green"
"356","Site","2013-02-07","nc","False","False","2024-02-07","2020-08-07",482,"amc","green"
"357","Site","2009-06-30","nc","False","False","2024-06-30","2019-05-12",626,"amci","green"
"358","Site","2020-05-14","nc","False","False","2025-05-14","2020-05-14",944,"amcnord","green"
"359","Site","2007-12-03","nc","False","False","2023-12-03","2021-11-30",416,"amcsud","green"
"360","Site","2011-10-19","nc","False","False","2026-10-19","2021-08-30",1467,"amd","green"
"361","Site","2009-02-16","nc","False","False","2023-02-16","2019-09-26",126,"amdtp","green"
"362","Site","2016-10-18","nc","False","False","2022-12-04","2020-10-16",52,"amenager","green"
"363","Site","2012-09-12","nc","False","False","2024-09-12","2019-08-27",700,"americanexpress","green"
"364","Site","2019-05-24","nc","False","False","2026-05-24","2021-05-21",1319,"americanimport","green"
"365","Site","2015-05-11","nc","False","False","2025-05-11","2020-05-08",941,"amg","green"
"366","Site","2019-07-15","nc","False","False","2024-07-15","2019-07-15",641,"ami","green"
"367","Site","2016-10-18","nc","False","False","2022-10-19","2022-09-18",6,"amicaledesbretons","orange"
"368","Site","2010-02-01","nc","False","False","2026-02-01","2020-12-18",1207,"amicaleopt","green"
"369","Site","2021-06-30","nc","False","False","2026-06-30","2021-06-30",1356,"amigonc","green"
"370","Site","1999-12-10","asso.nc","False","False","2023-12-10","2021-10-20",423,"amnc","green"
"371","Site","2020-03-11","nc","False","False","2024-03-11","2022-02-08",515,"amnc","green"
"372","Site","2021-08-24","nc","False","False","2023-08-24","2021-08-24",315,"amoretti","green"
"373","Site","2009-08-19","nc","False","False","2025-08-19","2020-08-21",1041,"amorino","green"
"374","Site","2022-07-13","nc","False","False","2027-07-13","2022-07-13",1734,"amos","green"
"375","Site","2013-03-19","nc","False","False","2025-03-19","2020-01-24",888,"amp-consult","green"
"376","Site","2017-06-12","nc","False","False","2027-07-03","2017-06-12",1724,"ampaysages","green"
"377","Site","2009-10-30","nc","False","False","2027-10-30","2022-09-30",1843,"ampe","green"
"378","Site","2022-07-13","nc","False","False","2027-07-13","2022-07-13",1734,"ampepiniere","green"
"379","Site","2002-06-04","nc","False","False","2025-06-04","2020-05-18",965,"amrpp","green"
"380","Site","2018-01-23","nc","False","False","2023-01-23","2018-01-23",102,"amsud","green"
"381","Site","2021-12-08","nc","False","False","2023-12-08","2021-12-08",421,"amuz","green"
"382","Site","2020-08-27","nc","False","False","2024-09-17","2022-07-28",705,"analytics","green"
"383","Site","2017-10-26","nc","False","False","2022-10-26","2022-09-25",13,"anapath-noumea","orange"
"384","Site","2017-05-17","nc","False","False","2027-05-17","2022-04-04",1677,"anapathc","green"
"385","Site","2016-05-13","nc","False","False","2024-05-13","2022-03-23",578,"andrh","green"
"386","Site","2012-03-13","nc","False","False","2025-03-13","2020-02-14",882,"anfr","green"
"387","Site","2008-08-07","nc","False","False","2023-08-07","2018-08-10",298,"ang","green"
"388","Site","2020-06-26","nc","False","False","2027-06-26","2022-06-23",1717,"angarek","green"
"389","Site","2022-08-03","nc","False","False","2027-08-03","2022-08-03",1755,"angela-r-productions","green"
"390","Site","2016-01-08","nc","False","False","2030-01-08","2020-11-18",2644,"angio","green"
"391","Site","2015-10-01","nc","False","False","2025-10-01","2020-08-13",1084,"ango","green"
"392","Site","2022-01-11","nc","False","False","2024-01-11","2022-01-11",455,"aniland","green"
"393","Site","2019-01-22","nc","False","False","2024-01-22","2019-01-22",466,"animalacademy","green"
"394","Site","2021-10-18","nc","False","False","2026-10-18","2021-10-18",1466,"animalerie","green"
"395","Site","2019-06-11","nc","False","False","2024-06-11","2019-06-11",607,"animalia-vata","green"
"396","Site","2019-06-11","nc","False","False","2024-06-11","2019-06-11",607,"animalia","green"
"397","Site","2020-09-15","nc","False","False","2025-09-15","2020-09-15",1068,"animalice","green"
"398","Site","2020-09-22","nc","False","False","2025-09-22","2020-09-22",1075,"animalin","green"
"399","Site","2019-10-14","nc","False","False","2026-10-14","2021-10-18",1462,"animall","green"
"400","Site","2013-07-04","nc","False","False","2024-07-04","2019-06-17",630,"animaux","green"
"401","Site","2018-06-15","nc","False","False","2024-06-15","2022-06-14",611,"animobistro","green"
"402","Site","2021-09-09","nc","False","False","2023-09-09","2021-09-09",331,"anja-energy","green"
"403","Site","2022-05-09","nc","False","False","2025-05-09","2022-05-09",939,"ankgestion","green"
"404","Site","2021-06-18","nc","False","False","2023-06-18","2021-06-18",248,"annonce-legale","green"
"405","Site","2010-10-22","nc","False","False","2023-10-22","2018-09-25",374,"annonce","green"
"406","Site","2007-07-04","nc","False","False","2024-07-04","2019-06-17",630,"annonces","green"
"407","Site","2008-09-19","nc","False","False","2025-09-19","2020-07-31",1072,"annonceslegales","green"
"408","Site","2016-06-29","nc","False","False","2023-07-01","2018-06-12",261,"annu","green"
"409","Site","2015-09-10","nc","False","False","2025-09-10","2020-07-30",1063,"annuaire","green"
"410","Site","2014-10-24","nc","False","False","2023-10-24","2018-09-23",376,"annuairedesartisans","green"
"411","Site","2021-03-09","nc","False","False","2023-03-09","2021-03-09",147,"annuaireweb","green"
"412","Site","2022-09-06","nc","False","False","2027-09-06","2022-09-06",1789,"anous","green"
"413","Site","2011-02-28","nc","False","False","2026-02-28","2021-02-02",1234,"antelec","green"
"414","Site","2005-02-16","nc","False","False","2026-02-16","2021-01-20",1222,"antenniste","green"
"415","Site","2021-09-02","nc","False","False","2023-09-02","2021-09-02",324,"antigaspi","green"
"416","Site","2009-06-16","nc","False","False","2023-06-16","2020-06-13",246,"antipode-productions","green"
"417","Site","2003-10-10","nc","False","False","2027-10-10","2022-08-22",1823,"antycip","green"
"418","Site","2020-02-14","nc","False","False","2025-02-14","2020-02-14",855,"anuuruaboro","green"
"419","Site","2013-01-24","nc","False","False","2024-01-24","2021-12-26",468,"aoa","green"
"420","Site","2021-03-17","nc","False","False","2026-03-17","2021-03-17",1251,"aow","green"
"421","Site","2016-08-05","nc","False","False","2025-08-05","2020-06-15",1027,"apahl","green"
"422","Site","2010-10-04","nc","False","False","2024-10-04","2022-08-14",722,"apave","green"
"423","Site","2021-05-21","nc","False","False","2026-05-21","2021-05-21",1316,"apeh","green"
"424","Site","2016-01-22","nc","False","False","2026-01-22","2020-12-22",1197,"apei","green"
"425","Site","2013-03-07","nc","False","False","2024-03-07","2019-03-11",511,"apej","green"
"426","Site","2008-10-29","nc","False","False","2027-10-29","2022-09-09",1842,"apep","green"
"427","Site","2015-09-18","nc","False","False","2025-09-28","2020-08-13",1081,"apettit","green"
"428","Site","2018-11-05","nc","False","False","2025-11-05","2020-11-02",1119,"apex","green"
"429","Site","2015-12-03","nc","False","False","2025-12-04","2020-12-02",1148,"apg","green"
"430","Site","2021-07-19","nc","False","False","2023-07-19","2021-07-19",279,"aphrodisiaque","green"
"431","Site","2021-08-20","nc","False","False","2023-08-20","2021-08-20",311,"aphrodite","green"
"432","Site","2022-02-14","nc","False","False","2027-02-14","2022-02-14",1585,"aphroditelingerie","green"
"433","Site","2018-08-26","nc","False","False","2023-08-26","2018-08-26",317,"api-sms","green"
"434","Site","2021-07-08","nc","False","False","2026-07-08","2021-07-08",1364,"apic","green"
"435","Site","2013-02-21","nc","False","False","2024-02-21","2022-01-25",496,"apiculture","green"
"436","Site","2022-03-16","nc","False","False","2027-03-16","2022-03-16",1615,"apid","green"
"437","Site","2012-05-22","nc","False","False","2023-05-22","2020-04-03",221,"apisdiffusion","green"
"438","Site","2018-08-26","nc","False","False","2023-08-26","2018-08-26",317,"apisms","green"
"439","Site","2018-01-15","nc","False","False","2023-01-15","2018-01-16",94,"apnc-ulm","green"
